_id,name,first_name,last_name,team,team_id,jersey,height_in,weight_lb,year,st,ag,rt
db7a9990-48b0-465a-ae03-3ce0180ada3d,Kevin Alvarado,Kevin,Alvarado,Casino Row,69a6fcb68d2c56aa82e48a5f,51,68,176,junior,54,84,74
7ac0e799-8668-4baf-938e-3f0948a6c0e9,Trey Walton,Trey,Walton,Casino Row,69a6fcb68d2c56aa82e48a5f,14,70,183,senior,40,38,35
50813532-96ae-4681-a9d3-e2a48970ccf9,Daryn Sexton,Daryn,Sexton,Casino Row,69a6fcb68d2c56aa82e48a5f,21,73,209,freshman,48,8,46
a51d6643-f37c-4464-b68b-a9b2f2817325,Layton Pettyjohn,Layton,Pettyjohn,Casino Row,69a6fcb68d2c56aa82e48a5f,35,69,170,senior,33,72,55
75ca66f5-b2c0-4ed6-92f8-a4e2be45ef0b,Max Bautista,Max,Bautista,Casino Row,69a6fcb68d2c56aa82e48a5f,23,69,169,senior,35,53,31
ece0a322-a1df-466e-a914-083e4b9e1678,Terrell Banks,Terrell,Banks,Casino Row,69a6fcb68d2c56aa82e48a5f,52,68,166,freshman,14,26,48
c0eedba2-af25-4a9c-8b33-74540c536fce,Lito Leonardi,Lito,Leonardi,Casino Row,69a6fcb68d2c56aa82e48a5f,1,67,156,freshman,8,42,40
6fb40cc2-06fd-43f5-bd38-c6861d57cdb6,Georgie Hanson,Georgie,Hanson,Casino Row,69a6fcb68d2c56aa82e48a5f,24,74,202,junior,28,21,43
ffa9eb94-6967-4911-b1b2-79e1e993b154,Dmitri Ilikos,Dmitri,Ilikos,IDA,69a6fcb68d2c56aa82e48a60,17,78,243,freshman,12,10,42
7bd04a8c-8ba7-4713-86c9-45ceb66d02f4,Felipe Brazzell,Felipe,Brazzell,IDA,69a6fcb68d2c56aa82e48a60,16,67,147,freshman,34,39,43
e9f33eed-5195-4d37-9848-f87017fdd1cd,Charles Amiriabi,Charles,Amiriabi,IDA,69a6fcb68d2c56aa82e48a60,99,81,253,senior,62,92,87
2183cd82-7ee1-422a-b575-3ebd86596ed9,Sean Villora,Sean,Villora,IDA,69a6fcb68d2c56aa82e48a60,33,67,161,senior,22,30,32
6241be83-f463-4895-8202-b4f6a89c2b57,Jadyn Thayer,Jadyn,Thayer,IDA,69a6fcb68d2c56aa82e48a60,42,73,193,junior,60,30,49
e4403e61-d59c-4bb0-aa79-1dd717220062,Reggie Powers,Reggie,Powers,IDA,69a6fcb68d2c56aa82e48a60,23,70,172,freshman,27,37,46
e35a3baf-2a1f-48e6-b604-ddcdd1a09b20,Will Benton,Will,Benton,IDA,69a6fcb68d2c56aa82e48a60,6,69,166,junior,40,55,50
af4c2814-b1dc-4d26-8741-8ffa04019b8e,Andrei Markov,Andrei,Markov,IDA,69a6fcb68d2c56aa82e48a60,15,71,181,senior,54,64,51
46325fbc-78e1-4a02-94e0-b9610c7a6f11,Makai Tohaki,Makai,Tohaki,IDA,69a6fcb68d2c56aa82e48a60,30,72,202,senior,73,70,63
d6d24ef8-22da-481c-b210-4a5f9e729302,Heath Cannon,Heath,Cannon,IDA,69a6fcb68d2c56aa82e48a60,18,78,235,sophomore,2,20,35
e3d5b56f-3a40-40e0-8a30-c4f522a96a7e,Reynaldo Groves,Reynaldo,Groves,IDA,69a6fcb68d2c56aa82e48a60,31,74,215,senior,45,26,47
62e861c5-c77b-4a01-9e49-2deab13af119,Jonathan Ng,Jonathan,Ng,IDA,69a6fcb68d2c56aa82e48a60,5,80,244,junior,59,67,76
e8406fdc-497f-462a-88bb-ed87ceb0986a,Jamarion Vance,Jamarion,Vance,Durham,69a6fcb68d2c56aa82e48a61,6,75,213,junior,92,44,73
3f11a5d0-bb4e-4c48-b86f-ce11c582d44c,Nestor Sosnowski,Nestor,Sosnowski,Durham,69a6fcb68d2c56aa82e48a61,20,76,226,junior,54,50,55
4f98bd53-4926-4b70-b0ec-267e2b791608,Todd Swim,Todd,Swim,Durham,69a6fcb68d2c56aa82e48a61,32,66,142,senior,39,63,53
25ac0326-dc8c-4960-91a2-168fa78a3f22,Chauncey Aquaviva,Chauncey,Aquaviva,Durham,69a6fcb68d2c56aa82e48a61,15,81,259,senior,92,89,91
23b04667-c88d-4213-a001-07ff19d371d2,Jordyn Quinton,Jordyn,Quinton,Durham,69a6fcb68d2c56aa82e48a61,3,69,181,sophomore,12,19,42
fa48b895-b239-4d7c-b8f3-0b3272c09296,Jefferson Valencia,Jefferson,Valencia,Durham,69a6fcb68d2c56aa82e48a61,17,71,187,junior,62,39,61
1ad0442a-f0d9-4335-b48d-988e01da84f1,Matthias Wright,Matthias,Wright,Durham,69a6fcb68d2c56aa82e48a61,39,70,178,junior,26,17,33
089630aa-f33a-44e9-839f-86a625437b7f,Sam Turner,Sam,Turner,Durham,69a6fcb68d2c56aa82e48a61,12,75,206,junior,34,48,46
944afbc7-97e1-4295-b8e5-13f98ee9fb89,Ricky Chang,Ricky,Chang,Durham,69a6fcb68d2c56aa82e48a61,23,72,194,freshman,76,57,60
607a6e8b-cf30-40a9-b17a-0a82e67339b4,Chris Davidson,Chris,Davidson,Durham,69a6fcb68d2c56aa82e48a61,11,75,204,senior,58,32,57
52028142-8838-411d-a620-25964198cd1d,Wiley Oliver,Wiley,Oliver,Durham,69a6fcb68d2c56aa82e48a61,33,75,218,junior,60,63,62
89a43f53-7f2d-40a5-9062-3ac657af4b82,Christain Walsh,Christain,Walsh,Durham,69a6fcb68d2c56aa82e48a61,4,74,208,senior,45,37,57
a1868ba7-4471-4b75-af99-6b6a86da1b0e,Matteo Hockett,Matteo,Hockett,Montpeiler,69a6fcb68d2c56aa82e48a62,52,78,236,junior,22,52,43
be138a41-6997-41d6-b735-c6c0ec38e548,Khalil Mullen,Khalil,Mullen,Montpeiler,69a6fcb68d2c56aa82e48a62,41,73,189,junior,29,62,49
05c14835-906a-48f1-bc89-2f8acdd2254f,Antonio Andersen,Antonio,Andersen,Montpeiler,69a6fcb68d2c56aa82e48a62,23,75,214,freshman,30,33,42
e7847ed7-348e-487d-a706-6b24b39156be,Rueben Tate,Rueben,Tate,Montpeiler,69a6fcb68d2c56aa82e48a62,34,71,192,senior,32,17,40
21e99c4d-e22b-4afd-bcb3-510ec73a3caa,Tommy Morales,Tommy,Morales,Montpeiler,69a6fcb68d2c56aa82e48a62,46,79,243,junior,44,75,63
e86ae299-6a05-4410-9a98-89bda8bace27,Jackie Cobb,Jackie,Cobb,Montpeiler,69a6fcb68d2c56aa82e48a62,2,70,178,sophomore,9,32,38
0e90dadb-0ac8-42b7-a7f7-64910323c890,Vaughn Nichols,Vaughn,Nichols,Montpeiler,69a6fcb68d2c56aa82e48a62,19,67,159,junior,27,24,47
e0bd41f0-0590-40fd-bdea-7acb6e9dc099,Willie Menchaca,Willie,Menchaca,Montpeiler,69a6fcb68d2c56aa82e48a62,40,71,189,junior,45,10,57
7c9330d2-fb11-488b-a8cc-145e4090b5ea,Columbus Heyden,Columbus,Heyden,Montpeiler,69a6fcb68d2c56aa82e48a62,11,73,198,senior,26,52,46
c51d63f2-ee4c-45fe-a084-4af491fadda3,Micheal Raymond,Micheal,Raymond,Montpeiler,69a6fcb68d2c56aa82e48a62,35,73,210,junior,7,16,32
8c870f48-5aee-4396-8aac-4dc5fb3f7aab,Tate Moreau,Tate,Moreau,Montpeiler,69a6fcb68d2c56aa82e48a62,44,72,200,sophomore,42,14,47
6482468e-037f-41fb-94e8-a8eb824efe98,Landon Scott,Landon,Scott,Montpeiler,69a6fcb68d2c56aa82e48a62,1,70,164,senior,32,30,32
695f2f31-8c4b-4836-a2c8-ef596f373549,Dexter Kibler,Dexter,Kibler,Queen's Guard,69a6fcb68d2c56aa82e48a63,11,69,173,senior,22,20,28
d4555b40-888b-4c6a-a886-67335a7fdf29,Yaz Shimizu,Yaz,Shimizu,Queen's Guard,69a6fcb68d2c56aa82e48a63,16,71,186,junior,37,6,44
25b3ed7c-1c15-4314-891a-c1a107f281c6,Nathen Archambault,Nathen,Archambault,Queen's Guard,69a6fcb68d2c56aa82e48a63,34,73,207,freshman,62,67,71
7f5377a8-7568-420a-a0fb-090d9cce7eb2,Jovany Roberson,Jovany,Roberson,Queen's Guard,69a6fcb68d2c56aa82e48a63,5,69,171,senior,22,36,47
bd8bf498-1962-4eb8-ba6d-4fb744b55fc1,Ronan Casas,Ronan,Casas,Queen's Guard,69a6fcb68d2c56aa82e48a63,45,77,227,senior,24,38,51
1d8b9fa6-3dfe-4932-b2af-acfe1db73a6e,Johnathan Barrett,Johnathan,Barrett,Queen's Guard,69a6fcb68d2c56aa82e48a63,22,68,168,senior,34,29,36
9fa4d207-766c-4530-ba42-3d3ae0840fbf,River Moody,River,Moody,Queen's Guard,69a6fcb68d2c56aa82e48a63,10,79,233,junior,92,90,86
2c69b23e-e7c9-4982-a015-15f2bc9096c4,Craig Smith,Craig,Smith,Queen's Guard,69a6fcb68d2c56aa82e48a63,18,74,201,freshman,12,14,44
2d45885c-a071-4397-84e3-bf2f416d2e41,Paxton Walters,Paxton,Walters,Queen's Guard,69a6fcb68d2c56aa82e48a63,52,65,152,junior,30,54,43
fe0b6978-73f2-408f-b3dd-9fe385e22551,Tyrell Orr,Tyrell,Orr,Queen's Guard,69a6fcb68d2c56aa82e48a63,42,81,254,freshman,38,45,61
28403e70-ef6c-40a5-adc7-274aa4fa6f3e,Rogelio Berry,Rogelio,Berry,Queen's Guard,69a6fcb68d2c56aa82e48a63,25,68,169,senior,58,52,47
4b8b7a14-598d-48b6-ac52-616289bfafae,Jon Nash,Jon,Nash,Queen's Guard,69a6fcb68d2c56aa82e48a63,51,70,176,junior,17,41,32
2e6a7313-4ee4-4124-9fbc-922713113ced,Manny Murillo,Manny,Murillo,Independence,69a6fcb68d2c56aa82e48a64,21,77,231,junior,41,84,62
ae2ef336-76f4-43e9-ab53-6a30b103f8a6,Miller Wheless,Miller,Wheless,Independence,69a6fcb68d2c56aa82e48a64,10,68,166,senior,30,20,28
5fdee5d2-89ca-4e8c-b2a6-188250fd9dc6,Woodrow Frost,Woodrow,Frost,Independence,69a6fcb68d2c56aa82e48a64,2,72,184,senior,39,35,34
9d28e731-9de8-40c0-90b3-a365640f6e40,Lincoln Morningside,Lincoln,Morningside,Independence,69a6fcb68d2c56aa82e48a64,7,74,207,junior,17,17,33
7474e1fc-38af-448a-9fd6-e84769751d62,Carlos Harrell,Carlos,Harrell,Independence,69a6fcb68d2c56aa82e48a64,5,74,195,junior,11,25,43
a4fd8630-b3d8-4058-b4ba-efe703f3ec6e,Abe Carpenter,Abe,Carpenter,Independence,69a6fcb68d2c56aa82e48a64,34,71,194,freshman,21,37,45
626dde4f-8829-464a-ba71-ac640246f6b1,Gunther Stevenson,Gunther,Stevenson,Independence,69a6fcb68d2c56aa82e48a64,41,73,215,senior,28,40,46
bfd2f478-37ec-4c5b-8304-bea63744c428,Dirk Thomas,Dirk,Thomas,Independence,69a6fcb68d2c56aa82e48a64,20,68,170,senior,4,39,36
b918766e-58c9-41bf-adb1-4c7b7ab30cec,Boogie Ibarra,Boogie,Ibarra,Independence,69a6fcb68d2c56aa82e48a64,24,68,160,senior,5,22,41
7c013c36-6154-4a9a-b153-fac9b70c31e2,Willie Saville,Willie,Saville,Independence,69a6fcb68d2c56aa82e48a64,42,74,204,freshman,71,52,67
cda37e40-65e8-4a59-a1e5-1302b6b423e8,Kamren Reid,Kamren,Reid,Independence,69a6fcb68d2c56aa82e48a64,35,78,235,senior,14,28,46
98d0733c-0dd3-46af-a8c9-d7a6697d1889,Alec Hopkins,Alec,Hopkins,Independence,69a6fcb68d2c56aa82e48a64,44,77,228,junior,38,47,52
8d417261-f74b-40ee-b7d5-5c381d446798,Rashad Cain,Rashad,Cain,Concord,69a6fcb68d2c56aa82e48a65,45,71,187,senior,52,57,53
111cb668-e608-4599-a405-bf9fc05d8e90,D'Ante Ortega,D'Ante,Ortega,Concord,69a6fcb68d2c56aa82e48a65,1,66,150,senior,17,17,32
2a6a37f9-28fd-48e8-a6d3-47157742ba6b,Lance Horn,Lance,Horn,Concord,69a6fcb68d2c56aa82e48a65,23,73,197,freshman,34,35,49
ae5550ab-0a5b-45a5-88ce-c1d5c431e159,Brent Houston,Brent,Houston,Concord,69a6fcb68d2c56aa82e48a65,20,71,186,sophomore,62,47,48
80dfabc7-981c-4d0f-9b4b-542fde7a0c04,Robbie Ewing,Robbie,Ewing,Concord,69a6fcb68d2c56aa82e48a65,44,77,222,senior,50,47,54
8bba6c17-577b-4989-b1af-37619480c978,Keith Lawlor,Keith,Lawlor,Concord,69a6fcb68d2c56aa82e48a65,43,69,174,senior,7,11,25
8bd08485-42f8-4d35-a5ec-f379b0e3c8b4,Tayshawn Mayes,Tayshawn,Mayes,Concord,69a6fcb68d2c56aa82e48a65,10,72,200,junior,46,63,62
03ceb547-1d7a-422b-88e3-9519376af891,Jason Potter,Jason,Potter,Concord,69a6fcb68d2c56aa82e48a65,4,71,198,junior,1,1,24
07b4a6f8-1038-4215-b716-7628d7b5efb8,Jordon Zimmerman,Jordon,Zimmerman,Concord,69a6fcb68d2c56aa82e48a65,52,75,196,junior,44,82,78
f45d10e9-9452-4a44-af86-211800e770a6,Ryan Draper,Ryan,Draper,Concord,69a6fcb68d2c56aa82e48a65,22,68,175,sophomore,11,32,47
7a5d143e-01e9-4050-81d3-b57ebc0fe9fc,David Singh,David,Singh,Concord,69a6fcb68d2c56aa82e48a65,27,81,233,sophomore,34,23,54
9194db1f-d850-429c-bd4b-1387a2e993dd,John McAndrews,John,McAndrews,Concord,69a6fcb68d2c56aa82e48a65,7,73,200,junior,14,9,34
01563139-a080-4d40-8fae-c9ff57b958ca,Nick Golden,Nick,Golden,Garden Elites,69a6fcb68d2c56aa82e48a66,6,67,155,junior,27,13,37
01a7ff3d-2a21-4839-b964-6d78fe808d0c,Ellsworth Beckman,Ellsworth,Beckman,Garden Elites,69a6fcb68d2c56aa82e48a66,51,71,185,senior,1,5,35
ac0f8e78-2d10-4bee-8c1a-908a72633a83,Mervin Dawson,Mervin,Dawson,Garden Elites,69a6fcb68d2c56aa82e48a66,44,82,254,senior,87,63,68
124fdaa7-ff4a-4e85-bcd9-a981dd8d001e,Ricky Doverspike,Ricky,Doverspike,Garden Elites,69a6fcb68d2c56aa82e48a66,11,74,211,sophomore,65,32,58
d373da1b-9be2-4280-8a62-967280da46d2,Elden Eckles,Elden,Eckles,Garden Elites,69a6fcb68d2c56aa82e48a66,9,70,165,sophomore,63,70,53
0f66b917-270f-4c5d-8b56-6846ae34204a,Johnathon Robles,Johnathon,Robles,Garden Elites,69a6fcb68d2c56aa82e48a66,3,69,183,senior,4,3,28
11c62ac8-c15f-4aeb-a9bd-299845cddfe1,Denzel Walquist,Denzel,Walquist,Garden Elites,69a6fcb68d2c56aa82e48a66,42,67,151,senior,62,55,76
7056dcf0-9fb1-409e-a5aa-1468cd51aacb,Jimmy Fielding,Jimmy,Fielding,Garden Elites,69a6fcb68d2c56aa82e48a66,22,73,186,senior,53,41,49
740d43cf-62ec-4fd8-b102-11378a54e8fa,Paris Wolf,Paris,Wolf,Garden Elites,69a6fcb68d2c56aa82e48a66,24,73,196,senior,66,67,49
dafe86b4-ab90-416a-892a-1e1a4869391a,Cyrus Thompson,Cyrus,Thompson,Garden Elites,69a6fcb68d2c56aa82e48a66,52,66,152,sophomore,4,12,17
d926c13c-cd51-406a-8d15-7bafabdc24d3,Chris Jacobs,Chris,Jacobs,Garden Elites,69a6fcb68d2c56aa82e48a66,0,72,193,senior,84,67,80
8672f461-2089-4e29-a207-418109a3f307,Kevin Montgomery,Kevin,Montgomery,Garden Elites,69a6fcb68d2c56aa82e48a66,1,72,188,junior,6,33,27
45aef464-3c25-4041-8890-b6754b4143f3,Wesley Rhodes,Wesley,Rhodes,D1 Institute,69a6fcb68d2c56aa82e48a67,1,68,170,sophomore,19,57,59
9da576b8-8494-43d8-8d4d-3c5ac7fcaeeb,Rohan Gooden,Rohan,Gooden,D1 Institute,69a6fcb68d2c56aa82e48a67,22,70,169,junior,52,40,47
06e7e617-b552-42a2-bd2a-a8fb73201365,Talon Gordon,Talon,Gordon,D1 Institute,69a6fcb68d2c56aa82e48a67,7,67,162,senior,36,36,42
e66b6683-8a52-4956-90a1-1f29101242ac,Mauricio Blake,Mauricio,Blake,D1 Institute,69a6fcb68d2c56aa82e48a67,3,69,172,freshman,37,48,42
a37c27fa-6658-49f0-ba62-1c2c340ecf02,Deandre Meyer,Deandre,Meyer,D1 Institute,69a6fcb68d2c56aa82e48a67,30,69,165,senior,9,4,40
7e46813e-5025-40c8-b423-5007e7e3bdae,Carey Realm,Carey,Realm,D1 Institute,69a6fcb68d2c56aa82e48a67,9,69,163,senior,45,60,45
5a57fc97-aa49-429d-a5bf-c9f3ed5d0915,Jace Powell,Jace,Powell,D1 Institute,69a6fcb68d2c56aa82e48a67,22,78,231,senior,27,57,58
141c79f3-1b8a-40c5-89df-02f79216ebaf,Desaun Lynes,Desaun,Lynes,D1 Institute,69a6fcb68d2c56aa82e48a67,45,73,192,freshman,92,75,76
dfa67edd-7f96-426a-a5c5-794a7a3118d6,Leonidas Howling,Leonidas,Howling,D1 Institute,69a6fcb68d2c56aa82e48a67,49,75,218,junior,11,51,62
3fe094b2-65d5-40b3-a0ce-2f3f19e8d999,Thomas Owen,Thomas,Owen,D1 Institute,69a6fcb68d2c56aa82e48a67,10,73,208,junior,30,17,40
6167c49c-2a5d-4b4f-8c6a-e6f65bb59ad0,Desmond Baldwin,Desmond,Baldwin,D1 Institute,69a6fcb68d2c56aa82e48a67,53,80,231,sophomore,84,78,61
0969316f-9aca-49a0-888a-707e0f2a45ad,Jaylin Pearson,Jaylin,Pearson,D1 Institute,69a6fcb68d2c56aa82e48a67,50,81,253,junior,86,48,72
dfe4b91a-ccdc-4374-ad8d-c60663d0efe5,Robin Hibbler,Robin,Hibbler,Providence,69a6fcb68d2c56aa82e48a68,4,71,178,junior,19,29,37
f1ead492-3951-4c68-aa40-38e9d6ef8aad,Otis Hobbs,Otis,Hobbs,Providence,69a6fcb68d2c56aa82e48a68,3,71,187,sophomore,20,25,33
37eb704c-df72-4ebf-ba7f-a3220fdb8a06,Messiah Jackson,Messiah,Jackson,Providence,69a6fcb68d2c56aa82e48a68,7,75,215,sophomore,76,20,60
b9122e59-2d8d-4d09-b1bd-56246ad352c9,Delvin Wilson,Delvin,Wilson,Providence,69a6fcb68d2c56aa82e48a68,42,76,226,senior,39,8,64
456f8957-d84a-473c-b8ed-2886c698c8e8,Noe Connors,Noe,Connors,Providence,69a6fcb68d2c56aa82e48a68,24,71,179,freshman,50,14,37
62cb5dbd-69f9-4d8c-8f56-5cfe1f9eaedc,Ramon McCoy,Ramon,McCoy,Providence,69a6fcb68d2c56aa82e48a68,51,70,174,junior,63,48,49
424cc031-bc19-442a-97b4-fde5c7694557,Reginald Berner,Reginald,Berner,Providence,69a6fcb68d2c56aa82e48a68,55,80,239,sophomore,20,33,47
d380040d-5092-46fa-b84e-5944713385d2,Jaycee Horrigan,Jaycee,Horrigan,Providence,69a6fcb68d2c56aa82e48a68,22,76,228,junior,13,14,45
970473cf-ca28-4c6d-b8d5-507f31ffc455,Demetrius Mathews,Demetrius,Mathews,Providence,69a6fcb68d2c56aa82e48a68,41,77,224,freshman,13,75,55
d46baf6f-8ce4-4012-bdaf-9679efb9e197,Hexagon Murillo,Hexagon,Murillo,Providence,69a6fcb68d2c56aa82e48a68,31,71,184,sophomore,9,37,35
34406741-c4ed-4513-b25a-f207f6831289,Dante Rivera,Dante,Rivera,Providence,69a6fcb68d2c56aa82e48a68,72,72,189,freshman,66,82,64
aba304f3-4f38-4888-b404-fab1a5792f8f,Rex Cortez,Rex,Cortez,Providence,69a6fcb68d2c56aa82e48a68,25,72,199,senior,75,67,59
02757b88-b833-47e3-9bef-68134cea501a,Cristofer Byham,Cristofer,Byham,Ivy Prep,69a6fcb68d2c56aa82e48a69,19,70,172,junior,72,51,65
62b5e2c3-bcb2-4936-a314-64674bc40199,Zayne Yates,Zayne,Yates,Ivy Prep,69a6fcb68d2c56aa82e48a69,8,77,217,senior,40,17,48
e094229a-46f6-4000-8116-1f3c55149cb7,Semaj Griest,Semaj,Griest,Ivy Prep,69a6fcb68d2c56aa82e48a69,42,71,176,freshman,30,6,38
2694b240-71c9-4855-8c1d-bf4984d3f45a,Arthur Manley,Arthur,Manley,Ivy Prep,69a6fcb68d2c56aa82e48a69,2,75,203,freshman,8,40,44
665f7e9d-e56e-47e5-90c1-f9a359e36478,James Kirby,James,Kirby,Ivy Prep,69a6fcb68d2c56aa82e48a69,52,71,183,freshman,7,21,43
42735c08-0302-4165-907f-86d79845136c,Micheal Lappin,Micheal,Lappin,Ivy Prep,69a6fcb68d2c56aa82e48a69,30,71,190,junior,7,5,23
c5cd4499-ec01-492d-afdf-7a102f97f29d,Lee Roy Seales,Lee Roy,Seales,Ivy Prep,69a6fcb68d2c56aa82e48a69,1,70,175,senior,34,35,49
67bc9110-cfe8-4ec2-b8d8-f20dd5bfc87c,Jumpy Knoll,Jumpy,Knoll,Ivy Prep,69a6fcb68d2c56aa82e48a69,51,79,236,junior,11,17,42
065c8c3c-af2e-48d0-a43a-ae2f0f8a9fe4,Tommy Webster,Tommy,Webster,Ivy Prep,69a6fcb68d2c56aa82e48a69,5,73,192,freshman,40,39,35
162a6a0d-1d04-4b85-adab-71982a55f4b8,Wilfredo Roberts,Wilfredo,Roberts,Ivy Prep,69a6fcb68d2c56aa82e48a69,31,71,175,sophomore,34,17,31
d5a1d077-90da-4383-8d48-4b9e88acdfcd,Alejandro Santos,Alejandro,Santos,Ivy Prep,69a6fcb68d2c56aa82e48a69,41,84,272,senior,64,80,79
3b3bc00b-aa08-4f1e-9f73-0881da37c166,Shakur Curtis,Shakur,Curtis,Ivy Prep,69a6fcb68d2c56aa82e48a69,24,70,171,senior,76,21,53
e45befc4-8611-4525-9a5d-86dc03ff0c3a,Bryson Seneca,Bryson,Seneca,Amariabi International,69a6fcb68d2c56aa82e48a6a,43,73,209,senior,23,49,61
b9ff4029-c1c6-4539-96ac-dd52a47a49f5,Tony Jensen,Tony,Jensen,Amariabi International,69a6fcb68d2c56aa82e48a6a,52,67,147,freshman,48,35,45
c66157d2-77a6-47b3-bc10-6133aaad2f0a,Reuben Brown,Reuben,Brown,Amariabi International,69a6fcb68d2c56aa82e48a6a,30,80,246,freshman,23,46,52
681d8b65-af49-4dd1-920c-6c982a8fdf9e,Shaka Ipock,Shaka,Ipock,Amariabi International,69a6fcb68d2c56aa82e48a6a,23,74,202,junior,19,33,29
6ee41991-ec45-4e7d-9d53-e90c281585e8,Carlos Clements,Carlos,Clements,Amariabi International,69a6fcb68d2c56aa82e48a6a,9,70,179,freshman,46,60,48
0aa06c77-6ca0-40ea-9373-af019a535fe5,Russell Robles,Russell,Robles,Amariabi International,69a6fcb68d2c56aa82e48a6a,1,71,188,freshman,34,29,54
e3a637ae-fe6b-43f0-972e-cb98e5fb883c,Isaiah Lawrence,Isaiah,Lawrence,Amariabi International,69a6fcb68d2c56aa82e48a6a,3,74,195,junior,47,61,74
080dae88-6607-4b88-8638-cfcc11dc199a,Ronny Deguzman,Ronny,Deguzman,Amariabi International,69a6fcb68d2c56aa82e48a6a,22,76,213,senior,11,29,42
d0b51b23-5cf1-4bd0-b6f9-1eee2d13d8a6,Marvin Zitkowski,Marvin,Zitkowski,Amariabi International,69a6fcb68d2c56aa82e48a6a,10,82,254,sophomore,92,51,69
b7eae89c-4a0e-4168-8613-9bbac6c87f8f,Jahir Smith,Jahir,Smith,Amariabi International,69a6fcb68d2c56aa82e48a6a,2,72,190,senior,23,37,48
272e6275-5203-44b6-a485-58b547e33ed2,Jonathon Redwine,Jonathon,Redwine,Amariabi International,69a6fcb68d2c56aa82e48a6a,7,73,196,freshman,48,64,51
6f43bbf6-2ae3-4917-9ef2-53c82056e2c3,Oscar Landry,Oscar,Landry,Amariabi International,69a6fcb68d2c56aa82e48a6a,11,67,160,freshman,11,11,29
a719860b-80da-4615-a4c7-53e2c0692bf5,Andre Walters,Andre,Walters,Falls Academy,69a6fcb68d2c56aa82e48a6b,3,78,227,senior,40,48,83
69ba2c60-6931-403d-ba8c-b67f494a5908,Reginald Galloway,Reginald,Galloway,Falls Academy,69a6fcb68d2c56aa82e48a6b,45,77,226,junior,40,29,43
0e5d7dab-2690-401a-b796-c235611aa69c,Marvin Holmes,Marvin,Holmes,Falls Academy,69a6fcb68d2c56aa82e48a6b,23,72,206,senior,45,9,36
cfc14b1a-5b55-468a-9229-dc5e75072da7,Finnegan Braun,Finnegan,Braun,Falls Academy,69a6fcb68d2c56aa82e48a6b,13,70,178,senior,92,74,87
b00eda43-eb1c-4c61-a4f7-678bd49e6f65,Camden Burch,Camden,Burch,Falls Academy,69a6fcb68d2c56aa82e48a6b,8,73,206,senior,49,26,58
0b2fb121-924e-46bd-818e-80b0d54aa82f,Omar Bullock,Omar,Bullock,Falls Academy,69a6fcb68d2c56aa82e48a6b,21,65,145,sophomore,16,5,37
c372ac6a-a7e5-4a18-b3bf-3e1dcf988f68,Cole Armstrong,Cole,Armstrong,Falls Academy,69a6fcb68d2c56aa82e48a6b,52,75,208,junior,27,9,33
0bc5600c-fb73-4a14-b6e0-9bf89d38f6d3,Josh Scally,Josh,Scally,Falls Academy,69a6fcb68d2c56aa82e48a6b,33,66,144,senior,24,24,31
372b6e9d-9701-41ea-afad-e95c9a4a0f32,Denis McNeal,Denis,McNeal,Falls Academy,69a6fcb68d2c56aa82e48a6b,7,77,229,sophomore,13,33,40
a9119e37-0344-4e7a-a6a6-bfaac5b40829,Tyshawn Manson,Tyshawn,Manson,Falls Academy,69a6fcb68d2c56aa82e48a6b,20,68,160,sophomore,6,27,29
99d7919e-a098-47eb-b5a1-516ecdb319c5,Hayden Garner,Hayden,Garner,Falls Academy,69a6fcb68d2c56aa82e48a6b,50,72,192,sophomore,5,20,30
d69667e7-024f-4433-8ef5-1366a84313da,Robbie Ruiz,Robbie,Ruiz,Falls Academy,69a6fcb68d2c56aa82e48a6b,2,72,200,senior,89,13,64
8b567f84-60d8-4704-9d3b-3642642a9f52,Hank Pearson,Hank,Pearson,Upstate,69a6fcb68d2c56aa82e48a6c,52,73,189,junior,78,57,61
c9c16538-d704-4ea2-964d-dfaad5e0df61,Jefferey Patel,Jefferey,Patel,Upstate,69a6fcb68d2c56aa82e48a6c,4,67,151,senior,13,52,42
aab8733c-e318-4ecd-8a3f-9269fbf5985d,David Boese,David,Boese,Upstate,69a6fcb68d2c56aa82e48a6c,5,67,159,sophomore,26,17,43
48ba2ac4-ddf4-400a-ac88-97fd6b5e7f15,Llyod Hamm,Llyod,Hamm,Upstate,69a6fcb68d2c56aa82e48a6c,17,70,183,senior,14,5,42
7171e0fc-f669-4538-8973-6cb6e892bf83,Pete Harris,Pete,Harris,Upstate,69a6fcb68d2c56aa82e48a6c,42,69,169,senior,48,54,36
7a35e5ae-af93-4201-a8fc-0e0f1a2360ec,Dwayne Eggleton,Dwayne,Eggleton,Upstate,69a6fcb68d2c56aa82e48a6c,8,78,239,junior,30,69,52
beb4bf0c-e53d-4274-97d1-75034e063b2f,Brian Yu,Brian,Yu,Upstate,69a6fcb68d2c56aa82e48a6c,43,78,231,freshman,17,15,29
50894cce-dd3f-45b3-9828-8548610844cb,Carson Campos,Carson,Campos,Upstate,69a6fcb68d2c56aa82e48a6c,26,77,228,junior,40,54,62
0c0757f3-9d9b-4e9b-9cb9-2aa4080b3666,Danny Davies,Danny,Davies,Upstate,69a6fcb68d2c56aa82e48a6c,7,68,169,sophomore,20,28,37
